epoch,accuracy,loss,precision,recall,roc_auc,val_accuracy,val_loss,val_precision,val_recall,val_roc_auc,train_eval_loss,train_eval_accuracy,train_eval_precision,train_eval_recall,train_eval_f1,train_eval_roc_auc,val_eval_loss,val_eval_accuracy,val_eval_precision,val_eval_recall,val_eval_f1,val_eval_roc_auc,learning_rate,accuracy_smooth,loss_smooth,precision_smooth,recall_smooth,roc_auc_smooth,val_accuracy_smooth,val_loss_smooth,val_precision_smooth,val_recall_smooth,val_roc_auc_smooth,train_eval_loss_smooth,train_eval_accuracy_smooth,train_eval_precision_smooth,train_eval_recall_smooth,train_eval_f1_smooth,train_eval_roc_auc_smooth,val_eval_loss_smooth,val_eval_accuracy_smooth,val_eval_precision_smooth,val_eval_recall_smooth,val_eval_f1_smooth,val_eval_roc_auc_smooth,learning_rate_smooth
32,0.9137736558914183,0.2894474864006042,0.8710869550704956,0.95045804977417,0.9648544192314148,0.9225996136665344,0.2764277458190918,0.8898323774337769,0.942485213279724,0.9726060628890992,0.2731359004974365,0.9242222222222222,0.8898871227827689,0.9498401770346692,0.9188867745004756,0.972979597369442,0.2764277458190918,0.9225996424440004,0.8898324022346369,0.9424852071005916,0.9154022988505748,0.9727273134482124,7.999999797903001e-05,0.9127008788690469,0.2943095415553717,0.8703724824553891,0.9487292048931888,0.9636967609315972,0.9218913604652552,0.2787998165233611,0.8885317459057906,0.942437754463493,0.9722337532660557,0.27600075022270154,0.923832490517003,0.8896899944983403,0.9491260195103283,0.9184468677035951,0.9725426635022889,0.27879981560416056,0.9218913682097245,0.8885317560538684,0.9424377478934023,0.9146906161406203,0.972405063346278,7.999999797903001e-05
33,0.9126450419425964,0.2888165116310119,0.8698786497116089,0.9493128657341005,0.9651249051094056,0.9225996136665344,0.2749925851821899,0.8901811838150024,0.942011833190918,0.9726961851119996,0.2715627253055572,0.9244444444444444,0.8902073732718894,0.9499631177772314,0.9191150231949566,0.97318702404699,0.2749926149845123,0.9225996424440004,0.8901811675240439,0.9420118343195266,0.9153633854645814,0.972913249331464,7.999999797903001e-05,0.9126830110525828,0.29255177197957655,0.8702144559773795,0.9489159763622805,0.9641537670684959,0.9221180014896646,0.27758150249418634,0.8890595660367384,0.942301459656269,0.9723817314567578,0.27458058224921533,0.9240283157737843,0.889855555705876,0.9493938909557372,0.9186606774608308,0.9727488588765932,0.2775815114058731,0.9221180159646929,0.8890595677243245,0.942301455549762,0.9149059023242878,0.9725676828615375,7.999999797903001e-05
34,0.9149473905563354,0.2864668369293213,0.8727496862411499,0.9510555863380432,0.9651716947555542,0.9230203032493592,0.2744221687316894,0.890803337097168,0.942248523235321,0.9728556275367736,0.2710327506065368,0.9245,0.8904899135446686,0.9497172362921072,0.9191504551133322,0.973363391551536,0.2744221985340118,0.9230202965611526,0.8908033117028418,0.9422485207100592,0.9158040027605244,0.9730755120963588,7.999999797903001e-05,0.9134076124937835,0.2906045927634949,0.871025729661786,0.9496006515545246,0.9644795039283545,0.9224067380527669,0.2765705156901873,0.8896175727760758,0.9422845200015657,0.9725333782023629,0.2734452761235582,0.9241792547261733,0.8900585502142897,0.9494973614633757,0.9188174063096312,0.972945509332575,0.2765705312868775,0.92240674575556,0.8896175657974501,0.9422845164010571,0.9151932944638834,0.9727301882166803,7.999999797903001e-05
35,0.913547933101654,0.2873120009899139,0.8715709447860718,0.9491634964942932,0.96513032913208,0.9230203032493592,0.2732036709785461,0.8922075033187866,0.9403550028800964,0.9729450941085817,0.2697957754135132,0.9238333333333332,0.891060483404649,0.9472584214408656,0.9183004588522734,0.9735498088948088,0.2732037007808685,0.9230202965611526,0.8922075005614193,0.9403550295857988,0.915648766997004,0.9732414030969904,7.999999797903001e-05,0.9134525150883022,0.289550963395949,0.8712001985015575,0.9494607619352505,0.9646877679935466,0.9226030789156764,0.2754931253824621,0.8904463505497432,0.9416670745226956,0.972665127292353,0.2722774358963438,0.9240685598804645,0.8903791688352047,0.9487809006561725,0.9186519831232767,0.9731388851924898,0.2754931455249546,0.9226030820133496,0.8904463449219202,0.9416670806201746,0.915339045674482,0.9728937769783795,7.999999797903001e-05
36,0.9150828123092652,0.284123420715332,0.872580349445343,0.9516530632972716,0.9656455516815186,0.9237564206123352,0.2725322842597961,0.893081784248352,0.9410650730133056,0.9731202721595764,0.2687156498432159,0.9237777777777778,0.8910478834142956,0.9471354806983034,0.9182359952324196,0.973774207525668,0.2725323140621185,0.9237564412661688,0.8930817610062893,0.9410650887573964,0.9164457761899274,0.973425995189228,7.999999797903001e-05,0.9139742101990104,0.28781414973815156,0.8716418468035689,0.9501622983710973,0.9649942587736977,0.9229721482586072,0.27454565622320903,0.891289689333298,0.9414744340396908,0.9728107736498646,0.27113766435934283,0.9239755096076048,0.8905931575005137,0.9482543662696543,0.9185188669982025,0.9733421883391069,0.27454567945684705,0.9229721569742517,0.8912896780689183,0.9414744432240856,0.9156931994394244,0.9730640868058511,7.999999797903001e-05
37,0.9150828123092652,0.2836414873600006,0.8719689846038818,0.9525492787361144,0.9653052091598512,0.9242822527885436,0.2705727219581604,0.8921458721160889,0.9436686635017396,0.97325336933136,0.2664974927902221,0.9245555555555556,0.889604415823367,0.95106958446029,0.9193107546048722,0.9739639457393942,0.2705727219581604,0.9242822589126092,0.8921458939360036,0.9436686390532544,0.917184265010352,0.9735389856169568,7.999999797903001e-05,0.9143289628742919,0.28647889777714325,0.871746530899669,0.9509261320879028,0.9650937628972669,0.9233913817081868,0.27327431725839346,0.891563667823791,0.9421765874675463,0.9729524042679432,0.2696528094572242,0.9241611243109491,0.8902767601638267,0.9491552360906577,0.9187722710323367,0.9735411507071988,0.27327433305726734,0.923391389594526,0.8915636671463857,0.9421765858894195,0.9161703404221213,0.9732160544254049,7.999999797903001e-05
38,0.9149925708770752,0.2820251882076263,0.8710997700691223,0.9535949230194092,0.9658705592155457,0.9245977401733398,0.2699020802974701,0.892569363117218,0.9439053535461426,0.9733614325523376,0.2655359804630279,0.9246666666666666,0.8898987574781408,0.950946643717728,0.9194104362296446,0.9740878210608832,0.2699020802974701,0.9245977495004732,0.8925693822739481,0.943905325443787,0.9175198435522834,0.9736103409197804,7.999999797903001e-05,0.9145413174351825,0.2850537107148978,0.871539567433894,0.9517801451859849,0.9653423377191162,0.9237774164170358,0.272195201430898,0.8918854903176877,0.9427297926126971,0.9730832933189495,0.2683354241790814,0.9243228978647788,0.8901557993044072,0.9497284865313201,0.9189764838954753,0.9737160852203778,0.27219521217413223,0.9237774247644291,0.8918854959872057,0.9427297825468172,0.9166021814237731,0.9733422261036051,7.999999797903001e-05
39,0.9149022698402404,0.2814981937408447,0.8706042766571045,0.954092800617218,0.965839147567749,0.9251235723495485,0.2685945630073547,0.8932169079780579,0.944378674030304,0.973602056503296,0.2637895047664642,0.9247777777777778,0.8904630269523152,0.9504548807474796,0.9194814462416746,0.9743287430471688,0.2685945332050323,0.9251235671469136,0.8932169241101411,0.944378698224852,0.9180855959502991,0.9737956049075248,7.999999797903001e-05,0.914656822204801,0.28391594528320085,0.8712402743853214,0.9525201949239794,0.9655013168706786,0.9242081863154399,0.27104299713536417,0.8923115439690061,0.9432574346663314,0.9732492975379403,0.2668807299670439,0.9244684594369386,0.8902541121517378,0.9499609326804912,0.919138071846259,0.9739121357249508,0.2710429949040203,0.9242081903268241,0.8923115529865451,0.9432574355637883,0.9170768740722615,0.9734873073208594,7.999999797903001e-05
40,0.915534257888794,0.2794088721275329,0.8722551465034485,0.9532961845397948,0.9662097692489624,0.9247029423713684,0.2678694128990173,0.8936504125595093,0.9427219033241272,0.9737361669540404,0.263134092092514,0.9247777777777778,0.8910936778957084,0.9495942955495452,0.919414355433877,0.974430338007042,0.2678694427013397,0.9247029130297612,0.8936504375140228,0.9427218934911242,0.917530522920986,0.9738409354577175,7.999999797903001e-05,0.9149376016236788,0.2824736818733871,0.871565033463122,0.9527685116010405,0.9657280216317294,0.924366508253337,0.2700274501797332,0.8927399819179671,0.943086064636826,0.9734050957510924,0.2656818058471943,0.9245674413060072,0.8905227731898084,0.9498436087985885,0.9192264825942967,0.97407796045522,0.2700274581991625,0.9243665015917639,0.8927399960353379,0.9430860621005358,0.9172220417038532,0.973600468324654,7.999999797903001e-05
41,0.9160082936286926,0.2771174609661102,0.8725467920303345,0.954092800617218,0.9668258428573608,0.9243873953819276,0.2672075927257538,0.8932256698608398,0.942485213279724,0.9737623333930968,0.2622531652450561,0.9248888888888888,0.8912090447623443,0.9497172362921072,0.919533388882276,0.9745715778049916,0.2672075927257538,0.9243874224418972,0.8932256617317182,0.9424852071005916,0.9171945180237244,0.9739112605207636,7.999999797903001e-05,0.9152802230652832,0.2807596911830585,0.87187919620463,0.9531922840862173,0.9660793244239315,0.924373192134486,0.26912509579445976,0.8928954020596864,0.9428937922025533,0.9735194117965338,0.26458464085451006,0.9246703045325293,0.8907423800930199,0.9498031695965146,0.9193246926064501,0.9742359180071469,0.26912510124767175,0.9243731962638067,0.8928954090581795,0.9428937885005536,0.917213234126212,0.973699921827409,7.999999797903001e-05
42,0.9167306423187256,0.2765543758869171,0.8728678822517395,0.9554869532585144,0.9665533304214478,0.924492597579956,0.266490489244461,0.8941335082054138,0.9415384531021118,0.9738722443580629,0.2618346810340881,0.9241666666666668,0.891497975708502,0.9475043029259896,0.918648310387985,0.97470895467671,0.2664905190467834,0.9244925859711852,0.8941335131490222,0.9415384615384615,0.9172238874798248,0.9741066253376276,7.999999797903001e-05,0.9157443572263848,0.2794139902882932,0.8721955757397051,0.9539265782213524,0.9662310063431367,0.9244114018770364,0.26828202169846016,0.8932915960263191,0.942460083690412,0.973632318216223,0.26370465371197505,0.9245091404154533,0.8909841706899742,0.9490675322619466,0.9191082502965413,0.9743872897414072,0.2682820349433875,0.9244114009701678,0.8932916023672492,0.9424600838726841,0.917216643199368,0.973830066950679,7.999999797903001e-05
43,0.9165500402450562,0.2751660346984863,0.8736717104911804,0.9538438320159912,0.9670360684394836,0.9243873953819276,0.2644140720367431,0.8926971554756165,0.9431952834129332,0.9739593863487244,0.25943523645401,0.9246111111111112,0.8902453069215709,0.9503319400049176,0.9193078432538504,0.9748691041216128,0.2644141018390655,0.9243874224418972,0.8926971326164874,0.9431952662721892,0.9172516975486248,0.9741997052618376,7.999999797903001e-05,0.9160021757923597,0.27805464449955497,0.8726679388601772,0.9539000994356368,0.9664886262139678,0.9244037197986017,0.2670442778067107,0.8931013750500943,0.9426953476016189,0.9737369800186234,0.2623384401894262,0.9245417710380639,0.8907477342840852,0.9494721427396974,0.9191721200428802,0.974541470343073,0.26704429635000443,0.9244037278411212,0.8931013720470055,0.9426953422405258,0.9172278605911302,0.9739483512102498,7.999999797903001e-05
44,0.9168208837509156,0.2738058567047119,0.8730946183204651,0.9553873538970948,0.96737140417099,0.9240719079971312,0.2642394006252289,0.8936839699745178,0.9410650730133056,0.9741048812866212,0.2590315341949463,0.925,0.8921387283236994,0.9487337103516104,0.9195662535748332,0.9750028548270951,0.2642394006252289,0.924071931854033,0.8936839739267252,0.9410650887573964,0.9167627392206594,0.9742960550775144,7.999999797903001e-05,0.9162641623390975,0.2766950324052052,0.8728044762874694,0.9543760208633034,0.966771115160215,0.9242975400221312,0.2661467171086365,0.8932878054259099,0.9421736597333586,0.9738547084243827,0.2612802302711926,0.9246884043058834,0.8911928523767617,0.9492358443755096,0.9192982427731052,0.9746891133779602,0.26614672971807624,0.9242975531252531,0.8932878046485158,0.9421736611259244,0.9170790217525795,0.9740596164477745,7.999999797903001e-05
45,0.9157148599624634,0.274044781923294,0.872064471244812,0.9540430307388306,0.9670442938804626,0.924913227558136,0.2627778947353363,0.8936981558799744,0.9431952834129332,0.9742625951766968,0.257462590932846,0.9249444444444443,0.8909510086455331,0.9502089992623556,0.9196263906240704,0.975171484018127,0.2627778947353363,0.9249132400883374,0.8936981385960978,0.9431952662721892,0.9177798249654536,0.9744479930481212,7.999999797903001e-05,0.9160883855785745,0.27584695225099365,0.872567674673819,0.9542694640234721,0.9668585323506943,0.9244945600336527,0.2650686939491805,0.8934191175712105,0.9425005793108225,0.9739852321851232,0.26005858568292173,0.9247703371502229,0.8911154623827686,0.9495472539393003,0.9194032500854141,0.9748434719828136,0.2650687025235995,0.9244945729534401,0.893419111511742,0.9425005747727291,0.9173032787806992,0.9741838969598855,7.999999797903001e-05
46,0.9171143770217896,0.2713063657283783,0.8728305101394653,0.9565325379371644,0.9675887823104858,0.9248080849647522,0.2628278136253357,0.8943819999694824,0.942011833190918,0.974399209022522,0.2572339177131653,0.9251111111111112,0.8918918918918919,0.9493484140644208,0.919723677941877,0.975326212905254,0.2628278136253357,0.9248080765590492,0.8943820224719101,0.9420118343195266,0.9175792507204612,0.9745372431679424,7.999999797903001e-05,0.9164167028404033,0.27439396456375675,0.8726517820228259,0.9549936476758536,0.9670922123378276,0.9245948880116046,0.26435161224555015,0.8937272399386575,0.9423441805524531,0.9741177047730909,0.25915469193259966,0.9248793848177073,0.891363919825688,0.9494836251793388,0.9195057869994823,0.9749979490779945,0.2643516180761551,0.924594894107235,0.8937272430189958,0.9423441778277042,0.917391589801423,0.9742969677464638,7.999999797903001e-05
47,0.9163920283317566,0.2707080841064453,0.8723065853118896,0.955437183380127,0.9678123593330384,0.9248080849647522,0.2621127367019653,0.8945593237876892,0.9417751431465148,0.974510669708252,0.2561269700527191,0.9251111111111112,0.8919824399260629,0.9492254733218588,0.9197141155449672,0.9755132346095662,0.2621127068996429,0.9248080765590492,0.8945593525179856,0.941775147928994,0.9175602444367578,0.9746642762117635,7.999999797903001e-05,0.9164088069976364,0.2732144828174171,0.8725413190753264,0.955135579101221,0.9673226593762951,0.9246631110366119,0.26363517207160303,0.8939935067703476,0.9421620885825528,0.9742434535523425,0.25818582093103787,0.9249535372315965,0.8915618462578079,0.9494010165849451,0.9195724521340374,0.9751628404480974,0.26363516649967117,0.9246631124918157,0.8939935180586724,0.9421620882601169,0.9174455592847301,0.9744145064553598,7.999999797903001e-05
48,0.917362630367279,0.2691640257835388,0.8736405968666077,0.955984890460968,0.9683612585067748,0.9248080849647522,0.2605974078178406,0.8936743140220642,0.9429585933685304,0.974494993686676,0.2546104192733764,0.9253888888888888,0.8913218854442779,0.950823702975166,0.9201118315388732,0.9756322999648448,0.2605974376201629,0.9248080765590492,0.8936742934051144,0.9429585798816568,0.917655188298975,0.974714108461852,7.999999797903001e-05,0.916714030475922,0.27191833656657605,0.8728930879685364,0.9554073587363401,0.9676550110980486,0.9247095026936167,0.262663087510399,0.893891365090897,0.9424169701140657,0.9743239463953293,0.2570416924005862,0.92509284976193,0.8914850587974783,0.9498562762298158,0.9197450535435848,0.9753130674934567,0.2626630932582285,0.9247095009933304,0.8938913661695339,0.9424169655790097,0.9175126405692885,0.9745103790974372,7.999999797903001e-05
49,0.9170691967010498,0.2682598233222961,0.8739404082298279,0.9547898769378662,0.9680634140968324,0.9251235723495485,0.2603130340576172,0.8946304321289062,0.942485213279724,0.9746401906013488,0.2539934515953064,0.9254444444444444,0.8916955017301038,0.9504548807474796,0.9201380623661032,0.9757912406876684,0.2603130340576172,0.9251235671469136,0.8946304201303078,0.9424852071005916,0.9179345320424158,0.9748080394537042,7.999999797903001e-05,0.916827683667963,0.2707476123284065,0.8732282304521497,0.9552097645608284,0.9677857000576595,0.9248420049835149,0.2619110704055088,0.8941278665430599,0.9424388079270762,0.9744251445412555,0.2560662553428967,0.9252053600603345,0.8915524005359184,0.9500478296754682,0.9198708163667906,0.9754660829156044,0.2619110743140329,0.924842002162477,0.8941278634369816,0.9424388028659159,0.9176476458406893,0.9746056304114427,7.999999797903001e-05
50,0.917340099811554,0.2677526473999023,0.8738049864768982,0.955686092376709,0.9681488275527954,0.925228714942932,0.2591586112976074,0.8941228985786438,0.9434319734573364,0.974666178226471,0.2526472508907318,0.9255,0.891346929369743,0.95106958446029,0.920240290251591,0.9759101565103192,0.2591586112976074,0.9252287306762016,0.8941229250785105,0.9434319526627218,0.9181158585742256,0.9748580732724448,7.999999797903001e-05,0.916991656833912,0.26978922355128515,0.8734127923800692,0.9553621894619102,0.9679019008561031,0.9249657521705283,0.26103028349098034,0.8941262767944467,0.9427566208967595,0.9745022753205245,0.2549721739182039,0.9252996448410273,0.8914866497627423,0.9503747912066112,0.9199890480099266,0.9756081864659132,0.2610302861487767,0.9249657552868689,0.8941262831622708,0.9427566108008938,0.9177974739154209,0.9746864121269634,7.999999797903001e-05
51,0.9176335334777832,0.2666702568531036,0.8739476799964905,0.95623379945755,0.9685509204864502,0.9253339171409608,0.2586692273616791,0.8946777582168579,0.9429585933685304,0.9746463298797609,0.2520141303539276,0.9256666666666666,0.8918357933579336,0.950823702975166,0.9203855765797928,0.9759711720531892,0.2586692571640014,0.9253338942054896,0.89467774534022,0.9429585798816568,0.9181839133440886,0.9748767295710172,7.999999797903001e-05,0.9171970573599508,0.26879115420786703,0.873583956417324,0.955641104660515,0.9681095871378143,0.9250835649610667,0.26027474552960395,0.8943027508496183,0.9428212520877262,0.9745483727794801,0.2540255999776355,0.925417091825232,0.8915983757132034,0.9505184429725487,0.9201159371522838,0.9757243418538415,0.26027475687364865,0.9250835597408276,0.8943027510592145,0.9428212409067379,0.9179211345325945,0.9747473137090606,7.999999797903001e-05
52,0.9178817868232728,0.2654480636119842,0.8738406896591187,0.957030475139618,0.9686464071273804,0.925228714942932,0.2580219507217407,0.8948314785957336,0.942485213279724,0.9747225642204284,0.2509496510028839,0.9255,0.8916176640147584,0.950700762232604,0.9202118165050276,0.9761145925353012,0.2580219507217407,0.9252287306762016,0.8948314606741573,0.9424852071005916,0.9180403458213257,0.9749175136282806,7.999999797903001e-05,0.9174161707882138,0.26772136521718454,0.8736661110546983,0.9560857032138279,0.9682813695344754,0.9251300129552635,0.2595538511910877,0.8944719437283752,0.9427137196691655,0.9746041140405837,0.25304129630571504,0.9254436224411577,0.891604547969701,0.9505767851357665,0.9201466185451618,0.9758492220719086,0.2595538589050381,0.9251300144401473,0.8944719381359962,0.942713710088771,0.9179592821449885,0.974801777683211,7.999999797903001e-05
53,0.9178366661071776,0.2642235457897186,0.8749201893806458,0.9553375840187072,0.969054877758026,0.9248080849647522,0.2573786079883575,0.8949145078659058,0.9413017630577089,0.9747608304023744,0.2500143349170685,0.9253333333333332,0.8920323325635104,0.9497172362921072,0.9199714183637012,0.9762518447964964,0.2573786079883575,0.9248080765590492,0.8949144914491449,0.941301775147929,0.9175222055600416,0.9749990369497736,7.999999797903001e-05,0.9175507292902823,0.26660206300039546,0.8740674161190014,0.9558463050713892,0.9685288921660116,0.9250269959983,0.258857773366214,0.8946135642523849,0.9422618935534993,0.9746542632763566,0.25207266866134814,0.9254083299266538,0.89174143903972,0.9503017295057956,0.9200905544870943,0.9759780613437767,0.25885777861170034,0.9250269943181959,0.8946135551962038,0.9422618909077015,0.9178194176378054,0.9748649006485111,7.999999797903001e-05
54,0.9175883531570436,0.2635346949100494,0.8734942674636841,0.9567815065383912,0.9688125252723694,0.9250184297561646,0.2566500008106231,0.8946067690849304,0.942248523235321,0.9749416708946228,0.2491277158260345,0.9253333333333332,0.8910389311218613,0.95106958446029,0.9200761179828736,0.9763528167037516,0.2566500306129455,0.9250184036176254,0.8946067415730337,0.9422485207100592,0.9178097982708934,0.975093527854548,7.999999797903001e-05,0.917562768927646,0.2656205052114847,0.8738840085492998,0.9561455695408299,0.9686196547600461,0.9250242548008166,0.2581512861484249,0.8946113897987995,0.9422576150516824,0.9747462337142019,0.2511302837540478,0.9253843310167913,0.8915166365060052,0.9505474430912338,0.9200859348057436,0.9760979830589687,0.2581512992520988,0.9250242452940134,0.8946113748367893,0.9422576124444559,0.9178163394403935,0.9749380613544428,7.999999797903001e-05
55,0.9182204008102416,0.2609392404556274,0.8737908005714417,0.9579765200614928,0.9696865677833556,0.9250184297561646,0.2565191090106964,0.894784152507782,0.942011833190918,0.9748522639274596,0.2485630214214325,0.925,0.8913244116289801,0.9498401770346692,0.9196524223306748,0.9764606048066466,0.2565191090106964,0.9250184036176254,0.8947841726618705,0.9420118343195266,0.91779084515162,0.9750967305564638,7.999999797903001e-05,0.9177732111300766,0.2641225004896104,0.8738541819963852,0.9567314737074419,0.968961066927505,0.9250223907865279,0.2576289894643518,0.8946666738656739,0.9421789648562378,0.9747801633824443,0.2503087598076109,0.9252613450914182,0.8914551245453572,0.9503211179531331,0.9199472108137215,0.9762140220182256,0.25762899837485004,0.9250223759575693,0.8946666701408152,0.9421789634444786,0.917808181267986,0.9749888354990897,7.999999797903001e-05
